DtObsHydro;22864;11861;22721;23481;26564;26762;26666;12641;12121;12661;12701
2000-07-07 22:00:00;6.778896;12.224875;;3.513134;;;;14.624;8.2162;3.5442;10.641428
2000-07-08 22:00:00;6.778896;12.200763;;3.511956;4.001;;;14.694;8.2886;3.5882;10.622857
2000-07-09 22:00:00;6.778896;12.17765;;3.510777;;;;14.764;8.2886;3.5442;10.604285
2000-07-10 22:00:00;6.778896;12.152538;;3.510777;;;;14.904;8.4866;3.5662;10.585714
2000-07-11 22:00:00;6.761909;12.128426;;3.509599;;2.544374;;14.974;8.3737;3.7641;10.567142
2000-07-12 22:00:00;6.761909;12.080201;;3.508421;;;;14.974;8.2745;3.9181;10.548571
2000-07-13 22:00:00;6.761909;12.031977;;3.508421;;;;14.974;8.1759;4.0316;10.53
2000-07-14 22:00:00;6.761909;12.007865;;3.507242;;;;15.054;8.0777;4.263;10.492857
2000-07-15 22:00:00;6.744922;11.960239;;3.506064;3.925;;1.2454;15.054;8.0777;4.1936;10.455714
2000-07-16 22:00:00;6.744922;11.912612;;3.504885;;;;15.124;8.0903;4.2168;10.418571
2000-07-17 22:00:00;6.744922;11.864986;;3.504885;;;;15.194;8.1036;4.2168;10.381428
2000-07-18 22:00:00;6.744922;11.81736;;3.503707;;2.734619;;15.124;8.1304;4.2168;10.344285
2000-07-19 22:00:00;6.728106;11.769734;;3.491922;;;;15.124;8.0914;4.2168;10.307142
2000-07-20 22:00:00;6.728106;11.722706;;3.480137;;;;15.054;8.1698;4.263;10.27
2000-07-21 22:00:00;6.711291;11.699193;;3.468352;;;;15.054;8.1636;4.2399;10.214285
2000-07-22 22:00:00;6.711291;11.652165;;3.456568;3.717;;;14.974;8.1573;4.263;10.158571
2000-07-23 22:00:00;6.694475;11.605137;;3.444783;;;;14.974;8.1573;4.2168;10.102857
2000-07-24 22:00:00;6.694475;11.55811;;3.432998;;;;14.974;8.151;4.263;10.047142
2000-07-25 22:00:00;6.660844;11.511381;;3.421214;;2.766589;;14.974;8.1121;4.3093;9.991428
2000-07-26 22:00:00;6.644029;11.464952;;3.409429;;;;15.124;8.1901;4.3786;9.935714
2000-07-27 22:00:00;6.610398;11.395308;;3.397888;;;;15.264;8.248;4.4981;9.88
2000-07-28 22:00:00;6.576767;11.325664;;3.386346;;;;15.334;8.3252;4.5468;9.824285
2000-07-29 22:00:00;6.543484;11.279534;;3.374805;3.834;;;15.404;8.2533;4.8384;9.768571
2000-07-30 22:00:00;6.526843;11.210788;;3.363263;;;;15.404;8.2533;5.0378;9.712857
2000-07-31 22:00:00;6.49356;11.164957;;3.351722;;;;15.474;8.273;5.0883;9.657142
2000-08-01 22:00:00;6.460278;11.096211;;3.340181;;2.702724;1.2554;15.474;8.2857;5.0378;9.601428
2000-08-02 22:00:00;6.443637;11.050679;;3.318252;;;;15.474;8.2857;5.0378;9.545714
2000-08-03 22:00:00;6.410354;10.982831;;3.295169;;;;15.554;8.292;4.9873;9.49
2000-08-04 22:00:00;6.377425;10.914983;;3.27255;;;;15.554;8.3639;4.962;9.434285
2000-08-05 22:00:00;6.344497;10.86975;;3.249955;3.699;;;15.474;8.3968;4.9116;9.378571
2000-08-06 22:00:00;6.328032;10.8025;;3.227361;;;;15.474;8.3905;4.8627;9.322857
2000-08-07 22:00:00;6.295104;10.757866;;3.204766;;;;15.404;8.3708;4.8384;9.267142
2000-08-08 22:00:00;6.262175;10.690915;;3.181205;;2.575884;;15.404;8.3644;4.7898;9.211428
2000-08-09 22:00:00;6.245711;10.646282;;3.153408;;;;15.404;8.3447;4.7655;9.155714
2000-08-10 22:00:00;6.213142;10.579929;;3.125776;;;;15.334;8.3313;4.7412;9.1
2000-08-11 22:00:00;6.196858;10.513876;;3.097038;;;;15.334;8.2787;4.6926;9.025714
2000-08-12 22:00:00;6.164289;10.46984;;3.068349;3.533;;;15.264;8.2724;4.644;8.951428
2000-08-13 22:00:00;6.148005;10.403787;;3.040249;;;;15.264;8.22;4.5954;8.877142
2000-08-14 22:00:00;6.115436;10.360335;;3.013228;;;;15.194;8.2004;4.5468;8.802857
2000-08-15 22:00:00;6.082867;10.295158;;2.984203;;2.528649;1.2754;15.194;8.1941;4.5711;8.728571
2000-08-16 22:00:00;6.066776;10.251706;;2.957148;;;;15.124;8.1417;4.5224;8.654285
2000-08-17 22:00:00;6.034562;10.186528;;2.930742;;;;15.124;8.1027;4.4981;8.58
2000-08-18 22:00:00;6.01846;10.143708;;2.903279;;;;15.054;8.0505;4.4252;8.505714
2000-08-19 22:00:00;5.986257;10.079479;;2.875816;3.298;;;15.054;8.0178;4.3786;8.431428
2000-08-20 22:00:00;5.970155;10.03666;;2.847109;;;;14.974;8.0115;4.3324;8.357142
2000-08-21 22:00:00;5.937952;9.99384;;2.821418;;;;14.974;8.0115;4.3093;8.282857
2000-08-22 22:00:00;5.92185;9.930231;;2.79425;;2.489424;;15.194;8.0707;4.3555;8.208571
2000-08-23 22:00:00;5.92185;9.909131;;2.786009;;;;15.124;7.9859;4.3555;8.134285
2000-08-24 22:00:00;5.905934;9.866932;;2.776904;;;;15.054;7.8216;4.3555;8.06
2000-08-25 22:00:00;5.890018;9.845832;;2.768811;;;;15.054;7.6272;4.3555;7.985714
2000-08-26 22:00:00;5.874101;9.824732;;2.759706;3.116;;;15.054;7.3568;4.4018;7.911428
2000-08-27 22:00:00;5.874101;9.803633;;2.750605;;;;14.974;7.2612;4.4495;7.837142
2000-08-28 22:00:00;5.858185;9.761433;;2.742524;;;;14.974;7.4157;4.4495;7.762857
2000-08-29 22:00:00;5.842269;9.740619;;2.733431;;2.264642;;14.904;7.358;4.4738;7.688571
2000-08-30 22:00:00;5.842269;9.719806;;2.72636;;;;14.834;7.2427;4.4981;7.614285
2000-08-31 22:00:00;5.826353;9.698992;;2.719288;;;;14.694;7.2427;4.4981;7.54
2000-09-01 22:00:00;5.810432;9.678178;;2.712216;;;1.2897;14.624;7.2427;4.4981;7.484285
2000-09-02 22:00:00;5.79452;9.636551;;2.705144;2.87;;;14.624;7.2553;4.5224;7.428571
2000-09-03 22:00:00;5.79452;9.615737;;2.698073;;;;14.624;7.3056;4.5468;7.372857
2000-09-04 22:00:00;5.778604;9.594923;;2.689991;;;;14.554;7.3631;4.5711;7.317142
2000-09-05 22:00:00;5.762688;9.574109;;2.682919;;1.99331;;14.554;7.3952;4.5711;7.261428
2000-09-06 22:00:00;5.762688;9.553296;;2.675848;;;;14.494;7.3952;4.5711;7.205714
2000-09-07 22:00:00;5.74696;9.53276;;2.668776;;;;14.494;7.4338;4.6197;7.15
2000-09-08 22:00:00;5.731232;9.512224;;2.661704;;;;14.494;7.3382;4.644;7.112857
2000-09-09 22:00:00;5.715504;9.471153;;2.654632;2.924;;;14.424;7.3061;4.644;7.075714
2000-09-10 22:00:00;5.715504;9.450617;;2.647652;;;;14.424;7.2676;4.644;7.038571
2000-09-11 22:00:00;5.699786;9.430081;;2.639716;;;;14.424;7.159;4.7169;7.001428
2000-09-12 22:00:00;5.684048;9.409546;;2.632772;;1.744634;;14.354;6.9937;4.7412;6.964285
2000-09-13 22:00:00;5.668321;9.347938;;2.593091;;;;14.284;7.0443;4.7898;6.927142
2000-09-14 22:00:00;5.652593;9.287261;;2.552437;;;;14.284;7.0443;4.7412;6.89
2000-09-15 22:00:00;5.622137;9.226584;;2.511541;;;1.0554;14.284;6.9937;4.6926;6.852857
2000-09-16 22:00:00;5.605409;9.165907;;2.471618;2.94;;;14.284;6.9874;4.644;6.815714
2000-09-17 22:00:00;5.589872;9.085874;;2.432139;;;;14.284;6.9874;4.6926;6.778571
2000-09-18 22:00:00;5.574335;9.026066;;2.391991;;;;14.284;6.9938;4.6683;6.741428
2000-09-19 22:00:00;5.558798;8.966259;;2.351348;;1.405341;;14.214;7.0509;4.6197;6.704285
2000-09-20 22:00:00;5.543262;8.906948;;2.313594;;;;14.214;7.0129;4.6683;6.667142
2000-09-21 22:00:00;5.527725;8.847885;;2.275177;;;;14.354;7.0127;4.7169;6.63
